▶️┃央视,#genre#
东平,rtmp://alivealone.litenews.cn/187/8fccf62feb3c44c0aafbd751e656157b
东平,http://lu1.cc/itv/php/iqilu.php?id=tadpms
东平,http://alivealone.litenews.cn/187/79c9250a48db4b77bf0e58cf9a06c06c.flv
东平,rtmp://alivealone.litenews.cn/187/79c9250a48db4b77bf0e58cf9a06c06c
岱岳,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8
岱岳,rtmp://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D
岱岳,http://lu1.cc/itv/php/iqilu.php?id=tady
岱岳,http://alivealone.litenews.cn/293/03338daee33e47f4810595f18507c52a.flv
岱岳,rtmp://alivealone.litenews.cn/293/03338daee33e47f4810595f18507c52a
岱岳,http://lu1.cc/itv/sdtv/ta_dytv.html
肥城,http://alivealone.litenews.cn/51/d259f0c070d6433096928576bc83cdd1.flv
肥城,rtmp://alivealone.litenews.cn/51/d259f0c070d6433096928576bc83cdd1
肥城,http://lu1.cc/itv/php/iqilu.php?id=tafcsh
肥城,http://alivealone.litenews.cn/51/a0a622ce69e5489bac69dacc457bfa7b.flv
肥城,rtmp://alivealone.litenews.cn/51/a0a622ce69e5489bac69dacc457bfa7b
宁阳,http://lu1.cc/itv/php/iqilu.php?id=tany1
宁阳,http://alivealone.litenews.cn/123/bb0535194dad44bc95eb2e53b1711aeb.flv
宁阳,rtmp://alivealone.litenews.cn/123/bb0535194dad44bc95eb2e53b1711aeb
宁阳,http://lu1.cc/itv/php/iqilu.php?id=tany2
宁阳,http://alivealone.litenews.cn/123/1c9fe1197fbc402ebdb9e592269594eb.flv
宁阳,rtmp://alivealone.litenews.cn/123/1c9fe1197fbc402ebdb9e592269594eb
泰山,http://lu1.cc/itv/php/iqilu.php?id=tats
泰山,http://alivealone.litenews.cn/263/c22bd61a847a4723bfd30ddbbd12a2ae.flv
泰山,rtmp://alivealone.litenews.cn/263/c22bd61a847a4723bfd30ddbbd12a2ae
新泰,http://lu1.cc/itv/php/iqilu.php?id=taxtzh
新泰,http://alivealone.litenews.cn/59/047fc0ac5f804bfaaf8a490913d216fc.flv
新泰,rtmp://alivealone.litenews.cn/59/047fc0ac5f804bfaaf8a490913d216fc
新泰,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新泰,http://111.17.214.12:1935/live/xtzh/playlist.m3u8
新泰,http://119.184.188.117:1935/live/xtzh/playlist.m3u8
新泰,http://lu1.cc/itv/php/iqilu.php?id=taxtxc
新泰,http://alivealone.litenews.cn/59/ef9a5cf77b4d4c0492eb726f591397ca.flv
新泰,rtmp://alivealone.litenews.cn/59/ef9a5cf77b4d4c0492eb726f591397ca
新泰,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰,http://111.17.214.12:1935/live/xtxc/playlist.m3u8
新泰,http://119.184.188.117:1935/live/xtxc/playlist.m3u8
威海新闻,http://lu1.cc/itv/php/iqilu.php?id=whxwzh
威海新闻,http://alivealone.litenews.cn/157/b2989d1a72e74797a77f75a87d58ca59.flv
威海新闻,rtmp://alivealone.litenews.cn/157/b2989d1a72e74797a77f75a87d58ca59
威海新闻,http://l1.weihai.tv:8081/hls/969O76hb28.m3u8
威海都市,http://lu1.cc/itv/sdtv/whzb.html?id=http://l1.weihai.tv:8081/hls/969O76hb28.m3u8
威海都市,http://lu1.cc/itv/php/iqilu.php?id=whdssh
威海都市,http://alivealone.litenews.cn/157/a6e06357bb294d418f8f60d7e5ccc8c6.flv
威海都市,rtmp://alivealone.litenews.cn/157/a6e06357bb294d418f8f60d7e5ccc8c6
威海都市,http://l2.weihai.tv:8081/hls/g16E3482eI.m3u8
威海海洋,http://lu1.cc/itv/sdtv/whzb.html?id=http://l2.weihai.tv:8081/hls/g16E3482eI.m3u8
威海海洋,http://lu1.cc/itv/php/iqilu.php?id=whhy
威海海洋,http://alivealone.litenews.cn/157/441e332a44ae46d880031391b36b3886.flv
威海海洋,rtmp://alivealone.litenews.cn/157/441e332a44ae46d880031391b36b3886
Unknown_801,http://l2.weihai.tv:8081/hls/x8b19NoyEG.m3u8
荣成综合,http://lu1.cc/itv/sdtv/whzb.html?id=http://l2.weihai.tv:8081/hls/x8b19NoyEG.m3u8
荣成综合,http://lu1.cc/itv/php/iqilu.php?id=whrczh
荣成综合,http://alivealone.litenews.cn/77/8fee08439d704c96a065c38f42d2bac8.flv
Unknown_805,rtmp://alivealone.litenews.cn/77/8fee08439d704c96a065c38f42d2bac8
荣成生活,http://lu1.cc/itv/php/iqilu.php?id=whrcsh
荣成生活,http://alivealone.litenews.cn/77/4efab9419e7c4d9398a9ac543bba7565.flv
荣成生活,rtmp://alivealone.litenews.cn/77/4efab9419e7c4d9398a9ac543bba7565
乳山综合,http://lu1.cc/itv/php/iqilu.php?id=whrszh
乳山综合,http://alivealone.litenews.cn/143/87e0911b017c4751b9a14da9b55bc2bf.flv
乳山综合,rtmp://alivealone.litenews.cn/143/87e0911b017c4751b9a14da9b55bc2bf
乳山生活,http://lu1.cc/itv/php/iqilu.php?id=whrssh
乳山生活,http://alivealone.litenews.cn/143/7aa1513e8b9444d8a872e3f66a8cff5e.flv
乳山生活,rtmp://alivealone.litenews.cn/143/7aa1513e8b9444d8a872e3f66a8cff5e
文登,http://lu1.cc/itv/php/iqilu.php?id=whwd1
文登,http://alivealone.litenews.cn/91/13cc6cb1119e4dc2a4d92969de419459.flv
文登,rtmp://alivealone.litenews.cn/91/13cc6cb1119e4dc2a4d92969de419459
文登,http://lu1.cc/itv/php/iqilu.php?id=whwd2
文登,http://alivealone.litenews.cn/91/6aac1e7e4bb946bc9833ae1cbc13e67e.flv
文登,rtmp://alivealone.litenews.cn/91/6aac1e7e4bb946bc9833ae1cbc13e67e
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd


▶️┃四川,#genre#
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
龙泉驿新闻综合,http://live.newslqy.com/live/xwpd.m3u8?zsicd
筠连综合,http://118.122.78.172:89/live1/live1.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8?zsicd
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd


▶️┃安徽,#genre#
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd


▶️┃河南,#genre#
河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8?zhend
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8?zhend


▶️┃福建,#genre#
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8?zfud
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8?zfud
龙岩公共频道,http://live.lytv.net.cn/ggpd/sd/live.m3u8?zfud
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8?fujian
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud


▶️┃河北,#genre#
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd


▶️┃湖北,#genre#
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8
潜江乡村,http://hbqjdb.chinashadt.com:2035/live/4.stream/playlist.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1704038399-0-0-636fa13407289721c04902585b40acec
黄石新闻综合,https://huangshifb-live21.cjyun.org/10200/s10200-huangshitv01.m3u8?auth_key=1704038399-0-0-16aa429960c0d43a0f80e83bbf91698a
咸宁综合,https://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1704038399-0-0-3a430a04b001154f7360d7a213a73319
咸宁经济生活,https://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1704038399-0-0-57a073b16d0dbf7182a51df714d103f9
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1704038399-0-0-38258db7eb010303cb33988874a75a9f
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1704038399-0-0-9b2442b7b11f661edfe71bc7a3a3a5a2
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1704038399-0-0-a0b56187fea04cf4f776c0b23cf5f547
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1704038399-0-0-35f354ebd7cf85af1104fa76d623c1c6
松滋综合,http://songzi-live21.cjyun.org/10194/s10194-songzi-tv1.m3u8?auth_key=1704038399-0-0-8a816733aac199df58c68a9818b8ef76
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1704038399-0-0-bf99cff97b68e2bec58f626f876f75f3
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1704038399-0-0-b9e3fdf662c0b3e550dd4f06836b2b39
荆门新闻,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1704038399-0-0-13c3bcd900adf2e0769c37e9b77ac917
荆门教育,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1704038399-0-0-07df8996b53392164dd8c9da2b3e1477
沙洋综合电视,http://shayang-live21.cjyun.org/10110/s10110-sytv1.m3u8?auth_key=1704038399-0-0-b07aa5a0a6f1c83a3c61bb86c94a8fee
谷城综合,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1704038399-0-0-9b04df5d845d5e76347ce466fdcd2032
宜都综合,http://yidushi-live21.cjyun.org/yidushi/s10092-yidushitv01.m3u8?auth_key=1704038399-0-0-f4d74ed0ac9ceda3f3bc9578111a235b
长阳综合,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1704038399-0-0-1fcaab230981d2c4f214defbef335ed5
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1704038399-0-0-4d63b3e7a5ca5d8a9a6ec38a5f3ecabc
当阳电视台,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1704038399-0-0-d94526965480b96a43608d6ddad3c9a8
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1704038399-0-0-74d94da372e55ee5587c2707140eab2c
五峰电视台,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1704038399-0-0-236fe139fc8989e5586aab605371a64b
兴山综合,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1704038399-0-0-d18d120277c3d0e90b935cf0d1aaeb44
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1704038399-0-0-6925f04d8efe10283376f4632ccbc454
鹤峰综合,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1704038399-0-0-73faaff5056f4c2f3eaa37886ba5a32d
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1704038399-0-0-f97391c85e7bf53b885ed7d63cf722c0
鄂州公共,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1704038399-0-0-7387d4927e444c08f898365bb0a16e87



▶️┃广西,#genre#
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
钦州综合,http://stream.gxqzxw.com/qztv/zhhd/live.m3u8
钦州公共,http://stream.gxqzxw.com/qztv02/gghd/live.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd

